"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"603699.SH","纽威股份","2014-08-15","29.6946","19.8480","31.0318","11.6936"
"603699.SH","纽威股份","2014-08-22","29.4230","20.3771","31.8589","12.0052"
"603699.SH","纽威股份","2014-08-29","28.5710","19.7870","30.9364","11.6576"
"603699.SH","纽威股份","2014-09-05","29.5111","20.4381","31.9543","12.0412"
"603699.SH","纽威股份","2014-09-12","30.2162","20.9264","32.7178","12.3289"
"603699.SH","纽威股份","2014-09-19","29.4083","20.3669","31.8430","11.9992"
"603699.SH","纽威股份","2014-09-26","29.4964","20.4279","31.9384","12.0352"
"603699.SH","纽威股份","2014-09-30","29.9224","20.7229","32.3997","12.2090"
"603699.SH","纽威股份","2014-10-10","29.6139","20.5093","32.0657","12.0831"
"603699.SH","纽威股份","2014-10-17","30.9654","21.4452","33.5290","12.6346"
"603699.SH","纽威股份","2014-10-24","30.9360","21.4249","33.4972","12.6226"
"603699.SH","纽威股份","2014-10-31","32.1625","22.6050","35.3422","13.3178"
"603699.SH","纽威股份","2014-11-07","33.0165","23.2052","36.2807","13.6714"
"603699.SH","纽威股份","2014-11-14","30.8887","21.7098","33.9425","12.7904"
"603699.SH","纽威股份","2014-11-21","32.1625","22.6050","35.3422","13.3178"
"603699.SH","纽威股份","2014-11-28","31.3664","22.0455","34.4674","12.9882"
"603699.SH","纽威股份","2014-12-05","32.5678","22.8899","35.7876","13.4856"
"603699.SH","纽威股份","2014-12-12","31.5111","22.1472","34.6265","13.0481"
"603699.SH","纽威股份","2014-12-19","30.0347","21.1095","33.0041","12.4368"
"603699.SH","纽威股份","2014-12-26","28.6886","20.1634","31.5249","11.8794"
"603699.SH","纽威股份","2014-12-31","28.1386","19.7768","25.8529","6.1014"
"603699.SH","纽威股份","2015-01-09","28.5873","20.0922","26.2652","6.1987"
"603699.SH","纽威股份","2015-01-16","29.1663","20.4991","26.7971","6.3242"
"603699.SH","纽威股份","2015-01-23","29.1663","20.4991","26.7971","6.3242"
"603699.SH","纽威股份","2015-01-30","28.3991","19.9600","26.0923","6.1579"
"603699.SH","纽威股份","2015-02-06","27.8925","19.6039","25.6268","6.0480"
"603699.SH","纽威股份","2015-02-13","29.1807","20.5093","26.8104","6.3274"
"603699.SH","纽威股份","2015-02-17","29.2531","20.5602","26.8769","6.3431"
"603699.SH","纽威股份","2015-02-27","29.3399","20.6212","26.9567","6.3619"
"603699.SH","纽威股份","2015-03-06","29.6729","20.8552","27.2626","6.4341"
"603699.SH","纽威股份","2015-03-13","29.9768","21.0688","27.5419","6.5000"
"603699.SH","纽威股份","2015-03-20","31.5111","22.1472","28.9516","6.8327"
"603699.SH","纽威股份","2015-03-27","32.9731","23.1747","30.2947","7.1497"
"603699.SH","纽威股份","2015-04-03","34.4495","24.2124","31.6512","7.4698"
"603699.SH","纽威股份","2015-04-10","36.3891","25.5756","33.4333","7.8904"
"603699.SH","纽威股份","2015-04-17","35.0285","24.6193","32.1832","7.5954"
"603699.SH","纽威股份","2015-04-24","32.7151","25.0262","32.7151","7.7209"
"603699.SH","纽威股份","2015-04-30","33.6014","25.5146","33.3535","7.8715"
"603699.SH","纽威股份","2015-05-08","31.8329","24.1717","31.5980","7.4573"
"603699.SH","纽威股份","2015-05-15","33.1995","25.2094","32.9545","7.7774"
"603699.SH","纽威股份","2015-05-22","38.3710","29.1362","38.0878","8.9889"
"603699.SH","纽威股份","2015-05-29","43.2612","32.8495","42.9419","10.1345"
"603699.SH","纽威股份","2015-06-05","43.7971","33.2564","43.4739","10.2600"
"603699.SH","纽威股份","2015-06-12","44.7215","33.9584","44.3915","10.4766"
"603699.SH","纽威股份","2015-06-19","36.2140","27.4983","35.9467","8.4836"
"603699.SH","纽威股份","2015-06-26","32.3956","24.5990","32.1566","7.5891"
"603699.SH","纽威股份","2015-07-03","28.0682","21.3130","27.8610","6.5753"
"603699.SH","纽威股份","2015-07-10","30.0510","22.8186","29.8293","7.0398"
"603699.SH","纽威股份","2015-07-17","30.2788","23.3705","30.0554","7.0932"
"603699.SH","纽威股份","2015-07-24","30.8817","23.8359","30.6538","7.2344"
"603699.SH","纽威股份","2015-07-31","33.9632","26.2143","33.7125","7.9563"
"603699.SH","纽威股份","2015-08-07","32.9450","25.4284","32.7018","7.7178"
"603699.SH","纽威股份","2015-08-14","34.1106","26.3280","33.8588","7.9908"
"603699.SH","纽威股份","2015-08-21","28.1754","21.7470","27.9674","6.6004"
"603699.SH","纽威股份","2015-08-26","24.3395","18.3241","23.5655","5.5616"
"603703.SH","盛洋科技","2015-04-24","29.9500","17.9300","29.9500","6.0867"
"603703.SH","盛洋科技","2015-04-30","43.8475","26.2500","43.8475","8.9111"
"603703.SH","盛洋科技","2015-05-08","57.8119","34.6100","57.8119","11.7491"
"603703.SH","盛洋科技","2015-05-15","93.1238","55.7500","93.1238","18.9255"
"603703.SH","盛洋科技","2015-05-22","149.9837","89.7900","149.9837","30.4811"
"603703.SH","盛洋科技","2015-05-29","166.8545","99.8900","166.8545","33.9097"
"603703.SH","盛洋科技","2015-06-05","132.5115","79.3300","132.5115","26.9302"
"603703.SH","盛洋科技","2015-06-12","147.0438","88.0300","147.0438","29.8836"
"603703.SH","盛洋科技","2015-06-19","116.5092","69.7500","116.5092","23.6781"
"603703.SH","盛洋科技","2015-06-26","93.0069","55.6800","93.0069","18.9017"
"603703.SH","盛洋科技","2015-07-03","65.7463","39.3600","65.7463","13.3616"
"603703.SH","盛洋科技","2015-07-10","60.6850","36.3300","60.6850","12.3330"
"603703.SH","盛洋科技","2015-07-17","83.5525","50.0200","83.5525","16.9803"
"603703.SH","盛洋科技","2015-07-24","93.0236","55.6900","93.0236","18.9051"
"603703.SH","盛洋科技","2015-07-31","78.5748","47.0400","78.5748","15.9687"
"603703.SH","盛洋科技","2015-08-07","85.2062","51.0100","85.2062","17.3164"
"603703.SH","盛洋科技","2015-08-14","85.6906","51.3000","85.6906","17.4149"
"603703.SH","盛洋科技","2015-08-21","80.3729","43.1300","72.0436","14.6414"
"603703.SH","盛洋科技","2015-08-26","63.7505","34.2100","57.1438","11.6133"
"603718.SH","海利生物","2015-05-15","27.8615","9.8100","27.1366","5.0198"
"603718.SH","海利生物","2015-05-22","44.9022","15.8100","43.7338","8.0900"
"603718.SH","海利生物","2015-05-29","72.2808","25.4500","70.4001","13.0227"
"603718.SH","海利生物","2015-06-05","116.4445","41.0000","113.4148","20.9796"
"603718.SH","海利生物","2015-06-12","173.6728","61.1500","169.1540","31.2904"
"603718.SH","海利生物","2015-06-19","129.6511","45.6500","126.2777","23.3590"
"603718.SH","海利生物","2015-06-26","120.2503","42.3400","117.1215","21.6653"
"603718.SH","海利生物","2015-07-03","80.4603","28.3300","78.3668","14.4964"
"603718.SH","海利生物","2015-07-10","71.6276","25.2200","69.7639","12.9050"
"603718.SH","海利生物","2015-07-17","93.7805","33.0200","91.3404","16.8963"
"603718.SH","海利生物","2015-07-24","109.7987","38.6600","106.9418","19.7823"
"603718.SH","海利生物","2015-07-31","110.7927","39.0100","107.9100","19.9614"
"603718.SH","海利生物","2015-08-07","108.0564","39.0000","107.8823","19.9563"
"603718.SH","海利生物","2015-08-14","112.5172","40.6100","112.3359","20.7801"
"603718.SH","海利生物","2015-08-21","97.6941","35.2600","97.5367","18.0425"
"603718.SH","海利生物","2015-08-26","74.6974","26.9600","74.5771","13.7954"
"603729.SH","龙韵股份","2015-03-27","43.4103","51.0100","43.4103","6.2673"
"603729.SH","龙韵股份","2015-04-03","69.9110","82.1500","69.9110","10.0933"
"603729.SH","龙韵股份","2015-04-10","88.4631","103.9500","88.4631","12.7717"
"603729.SH","龙韵股份","2015-04-17","78.2424","91.9400","78.2424","11.2961"
"603729.SH","龙韵股份","2015-04-24","86.5313","101.6800","86.5313","12.4928"
"603729.SH","龙韵股份","2015-04-30","85.0918","101.9200","86.7355","12.5223"
"603729.SH","龙韵股份","2015-05-08","92.6058","110.9200","94.3947","13.6281"
"603729.SH","龙韵股份","2015-05-15","122.1776","146.3400","124.5377","17.9799"
"603729.SH","龙韵股份","2015-05-22","119.5644","143.2100","121.8740","17.5954"
"603729.SH","龙韵股份","2015-05-29","122.8956","147.2000","125.2695","18.0856"
"603729.SH","龙韵股份","2015-06-05","116.6590","139.7300","118.9124","17.1678"
"603729.SH","龙韵股份","2015-06-12","116.8677","139.9800","119.1252","17.1985"
"603729.SH","龙韵股份","2015-06-19","86.7700","103.9300","88.4461","12.7693"
"603729.SH","龙韵股份","2015-06-26","89.6587","107.3900","91.3906","13.1944"
"603729.SH","龙韵股份","2015-07-03","65.6055","78.5800","66.8728","9.6547"
"603729.SH","龙韵股份","2015-07-10","47.9226","57.4000","48.8483","7.0524"
"603729.SH","龙韵股份","2015-07-17","65.8977","78.9300","67.1707","9.6977"
"603729.SH","龙韵股份","2015-07-24","74.1882","88.9868","75.6213","10.9177"
"603729.SH","龙韵股份","2015-07-31","65.2048","78.2115","66.4643","9.5957"
"603729.SH","龙韵股份","2015-08-07","79.2152","81.9768","69.6642","10.0577"
"603729.SH","龙韵股份","2015-08-14","87.0148","90.0483","76.5233","11.0479"
"603729.SH","龙韵股份","2015-08-21","79.6991","82.4775","70.0897","10.1191"
"603729.SH","龙韵股份","2015-08-26","74.1155","76.6993","65.1793","9.4102"
"603766.SH","隆鑫通用","2012-08-10","25.1463","13.3600","24.2536","4.6411"
"603766.SH","隆鑫通用","2012-08-17","18.1256","9.6300","17.4822","3.3454"
"603766.SH","隆鑫通用","2012-08-24","17.3916","9.2400","16.7742","3.2099"
"603766.SH","隆鑫通用","2012-08-31","15.4906","8.2300","14.9406","2.8590"
"603766.SH","隆鑫通用","2012-09-07","17.6363","9.3700","17.0102","3.2550"
"603766.SH","隆鑫通用","2012-09-14","16.9963","9.0300","16.3930","3.1369"
"603766.SH","隆鑫通用","2012-09-21","15.4906","8.2300","14.9406","2.8590"
"603766.SH","隆鑫通用","2012-09-28","14.8318","7.8800","14.3053","2.7374"
"603766.SH","隆鑫通用","2012-10-12","14.7941","7.8600","14.2690","2.7305"
"603766.SH","隆鑫通用","2012-10-19","15.3588","8.1600","14.8136","2.8347"
"603766.SH","隆鑫通用","2012-10-26","13.8530","7.3600","13.3613","2.5568"
"603766.SH","隆鑫通用","2012-11-02","13.5564","7.6000","13.7970","2.6402"
"603766.SH","隆鑫通用","2012-11-09","12.7359","7.1400","12.9619","2.4804"
"603766.SH","隆鑫通用","2012-11-16","12.7894","7.1700","13.0163","2.4908"
"603766.SH","隆鑫通用","2012-11-23","13.6635","7.6600","13.9059","2.6610"
"603766.SH","隆鑫通用","2012-11-30","11.9867","6.7200","12.1994","2.3345"
"603766.SH","隆鑫通用","2012-12-07","12.8073","7.1800","13.0345","2.4943"
"603766.SH","隆鑫通用","2012-12-14","13.5743","7.6100","13.8151","2.6436"
"603766.SH","隆鑫通用","2012-12-21","14.4661","8.1100","14.7228","2.8173"
"603766.SH","隆鑫通用","2012-12-28","15.5364","8.7100","15.8120","3.0258"
"603766.SH","隆鑫通用","2013-01-04","15.8396","8.8800","15.3833","2.2121"
"603766.SH","隆鑫通用","2013-01-11","15.0369","8.4300","14.6038","2.1000"
"603766.SH","隆鑫通用","2013-01-18","17.0169","9.5400","16.5267","2.3765"
"603766.SH","隆鑫通用","2013-01-25","16.0358","8.9900","15.5739","2.2395"
"603766.SH","隆鑫通用","2013-02-01","16.4818","9.2400","16.0070","2.3018"
"603766.SH","隆鑫通用","2013-02-08","16.2677","9.1200","15.7991","2.2719"
"603766.SH","隆鑫通用","2013-02-22","15.6613","8.7800","15.2101","2.1872"
"603766.SH","隆鑫通用","2013-03-01","15.9467","8.9400","15.4873","2.2270"
"603766.SH","隆鑫通用","2013-03-08","15.6434","8.7700","15.1928","2.1847"
"603766.SH","隆鑫通用","2013-03-15","14.3235","8.0300","13.9108","2.0003"
"603766.SH","隆鑫通用","2013-03-22","15.2867","8.5700","14.8463","2.1349"
"603766.SH","隆鑫通用","2013-03-29","15.2447","8.8000","15.2447","2.1921"
"603766.SH","隆鑫通用","2013-04-03","15.9030","9.1800","15.9030","2.2868"
"603766.SH","隆鑫通用","2013-04-12","16.4054","9.4700","16.4054","2.3591"
"603766.SH","隆鑫通用","2013-04-19","17.0464","9.8400","17.0464","2.4512"
"603766.SH","隆鑫通用","2013-04-26","15.8836","10.2600","17.7740","2.5558"
"603766.SH","隆鑫通用","2013-05-03","15.8217","10.2200","17.7047","2.5459"
"603766.SH","隆鑫通用","2013-05-10","15.1251","9.7700","16.9251","2.4338"
"603766.SH","隆鑫通用","2013-05-17","15.7598","10.1800","17.6354","2.5359"
"603766.SH","隆鑫通用","2013-05-24","16.2707","10.5100","18.2071","2.6181"
"603766.SH","隆鑫通用","2013-05-31","15.9456","10.4640","17.8433","2.5658"
"603766.SH","隆鑫通用","2013-06-07","14.1188","9.2652","15.7991","2.2719"
"603766.SH","隆鑫通用","2013-06-14","13.9795","9.1737","15.6432","2.2494"
"603766.SH","隆鑫通用","2013-06-21","12.9267","8.4829","14.4652","2.0801"
"603766.SH","隆鑫通用","2013-06-28","11.0226","7.2333","12.3344","1.7736"
"603766.SH","隆鑫通用","2013-07-05","12.4004","8.1375","13.8762","1.9954"
"603766.SH","隆鑫通用","2013-07-12","12.6945","8.3305","14.2053","2.0427"
"603766.SH","隆鑫通用","2013-07-19","11.8740","7.7921","13.2872","1.9107"
"603766.SH","隆鑫通用","2013-07-26","12.6326","8.2899","14.1360","2.0327"
"603766.SH","隆鑫通用","2013-08-02","12.8184","8.4118","14.3439","2.0626"
"603766.SH","隆鑫通用","2013-08-09","12.7719","8.3813","14.2920","2.0551"
"603766.SH","隆鑫通用","2013-08-16","11.8473","7.9546","13.5644","1.9505"
"603766.SH","隆鑫通用","2013-08-23","11.3026","7.5889","12.9407","1.8608"
"603766.SH","隆鑫通用","2013-08-30","11.6809","7.8429","13.3738","1.9231"
"603766.SH","隆鑫通用","2013-09-06","12.2256","8.2086","13.9975","2.0128"
"603766.SH","隆鑫通用","2013-09-13","12.2861","8.2493","14.0667","2.0228"
"603766.SH","隆鑫通用","2013-09-18","12.1953","8.1883","13.9628","2.0078"
"603766.SH","隆鑫通用","2013-09-27","11.8322","7.9445","13.5470","1.9480"
"603766.SH","隆鑫通用","2013-09-30","11.8625","7.9648","13.5817","1.9530"
"603766.SH","隆鑫通用","2013-10-11","12.3315","8.2797","14.1187","2.0302"
"603766.SH","隆鑫通用","2013-10-18","12.6644","8.5032","14.4998","2.0850"
"603766.SH","隆鑫通用","2013-10-25","13.2999","8.9299","15.2274","2.1897"
"603766.SH","隆鑫通用","2013-11-01","13.5302","9.2245","15.7298","2.2619"
"603766.SH","隆鑫通用","2013-11-08","12.4275","8.4728","14.4479","2.0776"
"603766.SH","隆鑫通用","2013-11-15","12.2040","8.3204","14.1880","2.0402"
"603766.SH","隆鑫通用","2013-11-22","12.4275","8.4728","14.4479","2.0776"
"603766.SH","隆鑫通用","2013-11-29","12.9788","8.8486","15.0888","2.1697"
"603766.SH","隆鑫通用","2013-12-06","13.2917","9.0620","15.4526","2.2220"
"603766.SH","隆鑫通用","2013-12-13","14.4242","9.8341","16.7692","2.4114"
"603766.SH","隆鑫通用","2013-12-20","13.7090","9.3464","15.9377","2.2918"
"603766.SH","隆鑫通用","2013-12-27","13.8133","9.4176","16.0590","2.3092"
"603766.SH","隆鑫通用","2014-01-03","13.5153","9.2144","13.1372","2.0222"
"603766.SH","隆鑫通用","2014-01-10","13.2023","9.0010","12.8330","1.9753"
"603766.SH","隆鑫通用","2014-01-17","13.6792","9.3261","13.2965","2.0467"
"603766.SH","隆鑫通用","2014-01-24","14.7521","10.0576","14.3393","2.2072"
"603766.SH","隆鑫通用","2014-01-30","14.3348","9.7731","13.9338","2.1448"
"603766.SH","隆鑫通用","2014-02-07","14.3795","9.8036","13.9772","2.1515"
"603766.SH","隆鑫通用","2014-02-14","15.7355","10.7281","15.2953","2.3543"
"603766.SH","隆鑫通用","2014-02-21","16.2720","11.0938","15.8167","2.4346"
"603766.SH","隆鑫通用","2014-02-28","14.8713","10.1389","14.4552","2.2250"
"603766.SH","隆鑫通用","2014-03-07","14.6626","9.9966","14.2524","2.1938"
"603766.SH","隆鑫通用","2014-03-14","13.4268","9.4176","13.4268","2.0667"
"603766.SH","隆鑫通用","2014-03-21","13.5572","9.5090","13.5572","2.0868"
"603766.SH","隆鑫通用","2014-03-28","12.8475","9.0112","12.8475","1.9776"
"603766.SH","隆鑫通用","2014-04-04","13.1661","9.2347","13.1661","2.0266"
"603766.SH","隆鑫通用","2014-04-11","13.8324","9.7020","13.8324","2.1292"
"603766.SH","隆鑫通用","2014-04-18","14.2235","9.9763","14.2235","2.1894"
"603766.SH","隆鑫通用","2014-04-25","12.9049","9.1737","13.0792","2.0132"
"603766.SH","隆鑫通用","2014-04-30","12.7191","9.2569","12.8909","1.9843"
"603766.SH","隆鑫通用","2014-05-09","12.5762","9.1529","12.7461","1.9620"
"603766.SH","隆鑫通用","2014-05-16","12.0332","8.7577","12.1957","1.8772"
"603766.SH","隆鑫通用","2014-05-23","12.1761","8.8617","12.3405","1.8995"
"603766.SH","隆鑫通用","2014-05-30","12.4619","9.0697","12.6302","1.9441"
"603766.SH","隆鑫通用","2014-06-06","12.1475","8.8409","12.3116","1.8951"
"603766.SH","隆鑫通用","2014-06-13","12.5619","9.1425","12.7316","1.9597"
"603766.SH","隆鑫通用","2014-06-20","12.0332","8.7577","12.1957","1.8772"
"603766.SH","隆鑫通用","2014-06-27","12.5476","9.1321","12.7171","1.9575"
"603766.SH","隆鑫通用","2014-07-04","13.4623","9.7978","13.6441","2.1002"
"603766.SH","隆鑫通用","2014-07-11","14.5055","10.5571","14.7014","2.2629"
"603766.SH","隆鑫通用","2014-07-18","15.7346","11.4516","15.9471","2.4547"
"603766.SH","隆鑫通用","2014-07-25","15.7917","11.4932","16.0050","2.4636"
"603766.SH","隆鑫通用","2014-08-01","16.7635","12.2004","16.9899","2.6152"
"603766.SH","隆鑫通用","2014-08-08","16.4777","11.9924","16.7003","2.5706"
"603766.SH","隆鑫通用","2014-08-15","15.6350","11.9924","16.7003","2.5706"
"603766.SH","隆鑫通用","2014-08-22","16.7063","12.8141","17.8445","2.7467"
"603766.SH","隆鑫通用","2014-08-29","18.1843","13.9478","19.4233","2.9898"
"603766.SH","隆鑫通用","2014-09-05","17.8453","13.6878","19.0612","2.9340"
"603766.SH","隆鑫通用","2014-09-12","17.9267","13.7502","19.1481","2.9474"
"603766.SH","隆鑫通用","2014-09-19","19.3641","14.8527","20.6834","3.1837"
"603766.SH","隆鑫通用","2014-09-26","21.2083","16.2673","22.6533","3.4869"
"603766.SH","隆鑫通用","2014-09-30","22.9142","17.4842","24.4755","3.7674"
"603766.SH","隆鑫通用","2014-10-10","23.9639","18.2851","25.5966","3.9400"
"603766.SH","隆鑫通用","2014-10-17","22.6553","17.2866","24.1988","3.7248"
"603766.SH","隆鑫通用","2014-10-24","20.9104","15.9552","22.3351","3.4380"
"603766.SH","隆鑫通用","2014-10-31","21.8779","16.9953","23.7911","3.6621"
"603766.SH","隆鑫通用","2014-11-07","23.2972","18.0978","25.3345","3.8996"
"603766.SH","隆鑫通用","2014-11-14","22.0654","17.1409","23.9950","3.6935"
"603766.SH","隆鑫通用","2014-11-21","22.0654","17.1409","23.9950","3.6935"
"603766.SH","隆鑫通用","2014-11-28","22.0654","17.1409","23.9950","3.6935"
"603766.SH","隆鑫通用","2014-12-05","22.0852","17.1409","24.0165","3.6968"
"603766.SH","隆鑫通用","2014-12-12","22.0852","17.1409","24.0165","3.6968"
"603766.SH","隆鑫通用","2014-12-19","20.6512","16.0280","22.4572","3.4568"
"603766.SH","隆鑫通用","2014-12-26","19.2441","14.9359","20.9270","3.2212"
"603766.SH","隆鑫通用","2014-12-31","18.0112","13.9790","17.7241","2.6419"
"603766.SH","隆鑫通用","2015-01-09","18.7617","14.5615","18.4626","2.7519"
"603766.SH","隆鑫通用","2015-01-16","19.5926","15.2064","19.2802","2.8738"
"603766.SH","隆鑫通用","2015-01-23","19.5389","15.1647","19.2274","2.8659"
"603766.SH","隆鑫通用","2015-01-30","19.4451","15.0919","19.1351","2.8522"
"603766.SH","隆鑫通用","2015-02-06","18.0246","13.9894","17.7373","2.6438"
"603766.SH","隆鑫通用","2015-02-13","19.3513","15.0191","19.0428","2.8384"
"603766.SH","隆鑫通用","2015-02-17","19.9946","15.5184","19.6758","2.9328"
"603766.SH","隆鑫通用","2015-02-27","20.1554","15.6432","19.8341","2.9564"
"603766.SH","隆鑫通用","2015-03-06","21.2811","16.5169","20.9418","3.1215"
"603766.SH","隆鑫通用","2015-03-13","21.8976","16.9953","21.5485","3.2119"
"603766.SH","隆鑫通用","2015-03-20","24.7654","19.2212","24.3706","3.6325"
"603766.SH","隆鑫通用","2015-03-27","25.2278","19.8972","25.2278","3.7603"
"603766.SH","隆鑫通用","2015-04-03","25.3597","20.0012","25.3597","3.7800"
"603766.SH","隆鑫通用","2015-04-10","25.6102","20.1989","25.6102","3.8173"
"603766.SH","隆鑫通用","2015-04-17","29.1313","22.9759","29.1313","4.3422"
"603766.SH","隆鑫通用","2015-04-24","30.3314","23.9224","30.3314","4.5210"
"603766.SH","隆鑫通用","2015-04-30","28.9530","23.3504","29.6060","4.4129"
"603766.SH","隆鑫通用","2015-05-08","26.2834","21.4318","26.8762","4.0060"
"603766.SH","隆鑫通用","2015-05-15","30.3072","24.7128","30.9907","4.6193"
"603766.SH","隆鑫通用","2015-05-22","38.1817","31.3800","39.0429","5.8195"
"603766.SH","隆鑫通用","2015-05-29","37.4652","30.7911","38.3102","5.7103"
"603766.SH","隆鑫通用","2015-06-05","45.1809","37.1323","46.1999","6.8863"
"603766.SH","隆鑫通用","2015-06-12","49.0451","40.3081","50.1513","7.4753"
"603766.SH","隆鑫通用","2015-06-19","38.7192","31.8216","39.5924","5.9014"
"603766.SH","隆鑫通用","2015-06-26","32.4366","26.6582","33.1682","4.9439"
"603766.SH","隆鑫通用","2015-07-03","32.4553","26.6688","33.1873","4.9467"
"603766.SH","隆鑫通用","2015-07-10","35.7060","29.3398","36.5113","5.4422"
"603766.SH","隆鑫通用","2015-07-17","33.6967","27.6888","34.4567","5.1359"
"603766.SH","隆鑫通用","2015-07-24","36.9857","30.3915","37.8199","5.6372"
"603766.SH","隆鑫通用","2015-07-31","33.2872","27.3523","34.0379","5.0735"
"603766.SH","隆鑫通用","2015-08-07","28.2062","23.8189","29.6409","4.4181"
"603766.SH","隆鑫通用","2015-08-14","31.1825","26.3322","32.7686","4.8843"
"603766.SH","隆鑫通用","2015-08-21","23.9597","20.2329","25.1784","3.7530"
"603766.SH","隆鑫通用","2015-08-26","17.5713","14.8382","18.4650","2.7523"
"603788.SH","宁波高发","2015-01-23","30.6121","19.7000","28.0958","7.9700"
"603788.SH","宁波高发","2015-01-30","49.2901","31.7200","45.2385","12.8329"
"603788.SH","宁波高发","2015-02-06","42.1576","27.1300","38.6923","10.9759"
"603788.SH","宁波高发","2015-02-13","39.2673","25.2700","36.0396","10.2234"
"603788.SH","宁波高发","2015-02-17","38.9255","25.0500","35.7258","10.1344"
"603788.SH","宁波高发","2015-02-27","39.1275","25.1800","35.9112","10.1870"
"603788.SH","宁波高发","2015-03-06","38.9566","25.0700","35.7544","10.1425"
"603788.SH","宁波高发","2015-03-13","39.8112","25.6200","36.5388","10.3650"
"603788.SH","宁波高发","2015-03-20","40.4037","28.3300","40.4037","11.4614"
"603788.SH","宁波高发","2015-03-27","39.6906","27.8300","39.6906","11.2591"
"603788.SH","宁波高发","2015-04-03","41.7729","29.2900","41.7729","11.8498"
"603788.SH","宁波高发","2015-04-10","41.8727","29.3600","41.8727","11.8781"
"603788.SH","宁波高发","2015-04-17","45.6949","32.0400","45.6949","12.9623"
"603788.SH","宁波高发","2015-04-24","43.7525","31.8100","45.3668","12.8693"
"603788.SH","宁波高发","2015-04-30","43.3674","31.5300","44.9675","12.7560"
"603788.SH","宁波高发","2015-05-08","42.5559","31.3042","44.1261","12.5173"
"603788.SH","宁波高发","2015-05-15","55.9663","41.1690","58.0313","16.4618"
"603788.SH","宁波高发","2015-05-22","66.4058","48.8484","68.8560","19.5325"
"603788.SH","宁波高发","2015-05-29","73.1592","53.8162","75.8586","21.5189"
"603788.SH","宁波高发","2015-06-05","72.8016","53.5531","75.4878","21.4137"
"603788.SH","宁波高发","2015-06-12","73.4343","54.0185","76.1438","21.5998"
"603788.SH","宁波高发","2015-06-19","65.0029","47.8164","67.4013","19.1198"
"603788.SH","宁波高发","2015-06-26","61.1930","45.0138","63.4508","17.9992"
"603788.SH","宁波高发","2015-07-03","42.6109","31.3447","44.1831","12.5335"
"603788.SH","宁波高发","2015-07-10","37.5768","27.6416","38.9633","11.0528"
"603788.SH","宁波高发","2015-07-17","45.4030","33.3986","47.0783","13.3548"
"603788.SH","宁波高发","2015-07-24","51.1110","37.5975","52.9969","15.0337"
"603788.SH","宁波高发","2015-07-31","45.8019","33.6920","47.4918","13.4721"
"603788.SH","宁波高发","2015-08-07","45.5268","33.4897","47.2066","13.3912"
"603788.SH","宁波高发","2015-08-14","51.0010","37.5165","52.8828","15.0013"
"603788.SH","宁波高发","2015-08-21","37.1002","30.0901","42.4146","12.0318"
"603788.SH","宁波高发","2015-08-26","29.0789","23.5844","33.2443","9.4305"
"603789.SH","星光农机","2015-04-30","34.1463","21.5300","34.1463","8.0885"
"603789.SH","星光农机","2015-05-08","45.0579","28.4100","45.0579","10.6732"
"603789.SH","星光农机","2015-05-15","72.5748","45.7600","72.5748","17.1913"
"603789.SH","星光农机","2015-05-22","116.8872","73.7000","116.8872","27.6880"
"603789.SH","星光农机","2015-05-29","136.3473","85.9700","136.3473","32.2976"
"603789.SH","星光农机","2015-06-05","105.6902","66.6400","105.6902","25.0356"
"603789.SH","星光农机","2015-06-12","101.6142","64.0700","101.6142","24.0701"
"603789.SH","星光农机","2015-06-19","74.1607","46.7600","74.1607","17.5670"
"603789.SH","星光农机","2015-06-26","66.8811","42.1700","66.8811","15.8426"
"603789.SH","星光农机","2015-07-03","49.3876","31.1400","49.3876","11.6988"
"603789.SH","星光农机","2015-07-10","51.0053","32.1600","51.0053","12.0820"
"603789.SH","星光农机","2015-07-17","57.5713","36.3000","57.5713","13.6374"
"603789.SH","星光农机","2015-07-24","73.5105","46.3500","73.5105","17.4130"
"603789.SH","星光农机","2015-07-31","64.8351","40.8800","64.8351","15.3580"
"603789.SH","星光农机","2015-08-07","70.4020","44.3900","70.4020","16.6767"
"603789.SH","星光农机","2015-08-14","72.0831","45.4500","72.0831","17.0749"
"603789.SH","星光农机","2015-08-21","67.8423","33.1700","52.6072","12.4615"
"603789.SH","星光农机","2015-08-26","58.0658","28.3900","45.0262","10.6657"
"603799.SH","华友钴业","2015-01-30","30.9942","7.5600","27.8317","1.7987"
"603799.SH","华友钴业","2015-02-06","49.9761","12.1900","44.8768","2.9002"
"603799.SH","华友钴业","2015-02-13","80.5193","19.6400","72.3035","4.6727"
"603799.SH","华友钴业","2015-02-17","97.4103","23.7600","87.4711","5.6529"
"603799.SH","华友钴业","2015-02-27","93.6795","22.8500","84.1210","5.4364"
"603799.SH","华友钴业","2015-03-06","82.1182","20.0300","73.7393","4.7655"
"603799.SH","华友钴业","2015-03-13","77.4855","18.9000","69.5793","4.4966"
"603799.SH","华友钴业","2015-03-20","83.7991","20.4400","75.2487","4.8630"
"603799.SH","华友钴业","2015-03-27","84.1271","20.5200","75.5432","4.8821"
"603799.SH","华友钴业","2015-04-03","87.2429","21.2800","78.3411","5.0629"
"603799.SH","华友钴业","2015-04-10","87.2019","21.2700","78.3043","5.0605"
